# <AnglePotential>
   0.48590  2055.01122
   0.48799  2041.91289
   0.49009  2028.70591
   0.49218  2015.79632
   0.49428  2003.44247
   0.49637  1991.61788
   0.49847  1980.03600
   0.50056  1968.30622
   0.50265  1956.13699
   0.50475  1943.49199
   0.50684  1930.61663
   0.50894  1917.90552
   0.51103  1905.67998
   0.51313  1894.01218
   0.51522  1882.69558
   0.51732  1871.36196
   0.51941  1859.67421
   0.52150  1847.50356
   0.52360  1835.00444
   0.52569  1822.53475
   0.52779  1810.45519
   0.52988  1798.92816
   0.53198  1787.83656
   0.53407  1776.85558
   0.53617  1765.62529
   0.53826  1753.93813
   0.54035  1741.85325
   0.54245  1729.67044
   0.54454  1717.76430
   0.54664  1706.37339
   0.54873  1695.47371
   0.55083  1684.80140
   0.55292  1673.99652
   0.55501  1662.79023
   0.55711  1651.14868
   0.55920  1639.29749
   0.56130  1627.59983
   0.56339  1616.35165
   0.56549  1605.61973
   0.56758  1595.21447
   0.56968  1584.79741
   0.57177  1574.05848
   0.57386  1562.87898
   0.57596  1551.40038
   0.57805  1539.95121
   0.58015  1528.86280
   0.58224  1518.28459
   0.58434  1508.10955
   0.58643  1498.03991
   0.58853  1487.74550
   0.59062  1477.03570
   0.59271  1465.96427
   0.59481  1454.80563
   0.59690  1443.90294
   0.59900  1433.47497
   0.60109  1423.50019
   0.60319  1413.73745
   0.60528  1403.85747
   0.60737  1393.61413
   0.60947  1382.97603
   0.61156  1372.14901
   0.61366  1361.46480
   0.61575  1351.19397
   0.61785  1341.39794
   0.61994  1331.90401
   0.62204  1322.40351
   0.62413  1312.61341
   0.62622  1302.42506
   0.62832  1291.96697
   0.63041  1281.53832
   0.63251  1271.44106
   0.63460  1261.81168
   0.63670  1252.55319
   0.63879  1243.39489
   0.64088  1234.03637
   0.64298  1224.30392
   0.64507  1214.24594
   0.64717  1204.11148
   0.64926  1194.21223
   0.65136  1184.74720
   0.65345  1175.69733
   0.65555  1166.84415
   0.65764  1157.88908
   0.65973  1148.60868
   0.66183  1138.97403
   0.66392  1129.17117
   0.66602  1119.50042
   0.66811  1110.20694
   0.67021  1101.34680
   0.67230  1092.76421
   0.67440  1084.18027
   0.67649  1075.33900
   0.67858  1066.14179
   0.68068  1056.70422
   0.68277  1047.29609
   0.68487  1038.18997
   0.68696  1029.50942
   0.68906  1021.16749
   0.69115  1012.92053
   0.69324  1004.49789
   0.69534   995.74279
   0.69743   986.69827
   0.69953   977.58798
   0.70162   968.69218
   0.70372   960.19009
   0.70581   952.06512
   0.70791   944.12151
   0.71000   936.09135
   0.71209   927.77389
   0.71419   919.14268
   0.71628   910.36400
   0.71838   901.70670
   0.72047   893.39057
   0.72257   885.46631
   0.72466   877.79507
   0.72676   870.12768
   0.72885   862.23523
   0.73094   854.02917
   0.73304   845.61212
   0.73513   837.22451
   0.73723   829.10954
   0.73932   821.37782
   0.74142   813.95244
   0.74351   806.61682
   0.74560   799.13007
   0.74770   791.35232
   0.74979   783.32126
   0.75189   775.23513
   0.75398   767.34278
   0.75608   759.80363
   0.75817   752.60357
   0.76027   745.56953
   0.76236   738.46426
   0.76445   731.10975
   0.76655   723.48199
   0.76864   715.72748
   0.77074   708.08363
   0.77283   700.74486
   0.77493   693.75648
   0.77702   686.99658
   0.77911   680.24574
   0.78121   673.30213
   0.78330   666.08721
   0.78540   658.69068
   0.78749   651.32358
   0.78959   644.19976
   0.79168   637.41687
   0.79378   630.90805
   0.79587   624.48377
   0.79796   617.93290
   0.80006   611.13250
   0.80215   604.11490
   0.80425   597.05294
   0.80634   590.16403
   0.80844   583.58783
   0.81053   577.31267
   0.81263   571.18820
   0.81472   565.00784
   0.81681   558.61627
   0.81891   551.99195
   0.82100   545.26161
   0.82310   538.63122
   0.82519   532.26980
   0.82729   526.21730
   0.82938   520.36874
   0.83147   514.53447
   0.83357   508.53968
   0.83566   502.31591
   0.83776   495.93990
   0.83985   489.59332
   0.84195   483.46064
   0.84404   477.62657
   0.84614   472.03431
   0.84823   466.52137
   0.85032   460.90639
   0.85242   455.08334
   0.85451   449.07919
   0.85661   443.04140
   0.85870   437.15594
   0.86080   431.54269
   0.86289   426.19243
   0.86499   420.97752
   0.86708   415.72207
   0.86917   410.29344
   0.87127   404.67257
   0.87336   398.96640
   0.87546   393.34947
   0.87755   387.96540
   0.87965   382.84878
   0.88174   377.91156
   0.88383   372.99384
   0.88593   367.94788
   0.88802   362.71526
   0.89012   357.35977
   0.89221   352.03370
   0.89431   346.89217
   0.89640   342.00694
   0.89850   337.33123
   0.90059   332.72963
   0.90268   328.05053
   0.90478   323.20484
   0.90687   318.21414
   0.90897   313.20052
   0.91106   308.31851
   0.91316   303.66820
   0.91525   299.24284
   0.91735   294.93750
   0.91944   290.60695
   0.92153   286.14127
   0.92363   281.52385
   0.92572   276.84185
   0.92782   272.23836
   0.92991   267.83165
   0.93201   263.65092
   0.93410   259.62504
   0.93619   255.62388
   0.93829   251.52674
   0.94038   247.28527
   0.94248   242.95029
   0.94457   238.64474
   0.94667   234.49436
   0.94876   230.55795
   0.95086   226.79880
   0.95295   223.10855
   0.95504   219.36533
   0.95714   215.49699
   0.95923   211.51974
   0.96133   207.53030
   0.96342   203.65173
   0.96552   199.96436
   0.96761   196.46391
   0.96970   193.06813
   0.97180   189.66249
   0.97389   186.15975
   0.97599   182.54578
   0.97808   178.88794
   0.98018   175.29792
   0.98227   171.86855
   0.98437   168.62371
   0.98646   165.50917
   0.98855   162.42456
   0.99065   159.27626
   0.99274   156.02593
   0.99484   152.71147
   0.99693   149.42644
   0.99903   146.26721
   1.00112   143.27963
   1.00322   140.43703
   1.00531   137.65811
   1.00740   134.85078
   1.00950   131.95979
   1.01159   128.99600
   1.01369   126.03073
   1.01578   123.15560
   1.01788   120.43118
   1.01997   117.85564
   1.02206   115.36942
   1.02416   112.88869
   1.02625   110.34889
   1.02835   107.73836
   1.03044   105.10470
   1.03254   102.52813
   1.03463   100.07612
   1.03673    97.76715
   1.03882    95.56395
   1.04091    93.39590
   1.04301    91.19643
   1.04510    88.93725
   1.04720    86.64331
   1.04929    84.37879
   1.05139    82.21071
   1.05348    80.17195
   1.05558    78.24592
   1.05767    76.37834
   1.05976    74.50689
   1.06186    72.59325
   1.06395    70.64292
   1.06605    68.70181
   1.06814    66.83014
   1.07024    65.06865
   1.07233    63.41802
   1.07442    61.84137
   1.07652    60.28554
   1.07861    58.70868
   1.08071    57.10160
   1.08280    55.49211
   1.08490    53.92899
   1.08699    52.45433
   1.08909    51.08125
   1.09118    49.78939
   1.09327    48.53790
   1.09537    47.28725
   1.09746    46.01922
   1.09956    44.74579
   1.10165    43.50180
   1.10375    42.32486
   1.10584    41.23493
   1.10794    40.22546
   1.11003    39.26922
   1.11212    38.33365
   1.11422    37.39737
